Latitude Longitude
39.7670511 -104.9643775
39.7671863 -104.9657616
39.7683542 -104.9655405
39.7702303 -104.9664831
39.7676312 -104.9666756
39.7689114 -104.9636488
39.7649838 -104.9649169
39.7667236 -104.9653792
39.7654444 -104.9657422
39.7673653 -104.9636596
39.7678752 -104.9665265
39.7673488 -104.9626954
39.7660425 -104.9636654
39.7691238 -104.9661532
39.7675203 -104.9657342
39.7695593 -104.9654388
39.7664796 -104.9666078
39.7652687 -104.9629714
39.7699624 -104.9645662
39.7679074 -104.9654206
39.7687157 -104.9649307
39.7649926 -104.9650905
39.7673053 -104.9632121
39.7661302 -104.9639617
39.7663206 -104.9638388
39.7658899 -104.9655902
39.768711 -104.9636481
39.766088 -104.9649099
39.7652629 -104.966434
39.7673476 -104.966159
39.7674887 -104.9628731
39.7690174 -104.9629789
39.7648889 -104.9654609
39.7649078 -104.9626847
39.7687068 -104.9630508
39.7672568 -104.9638008
39.7680489 -104.9630374
39.7703062 -104.9642542
39.7649838 -104.966161
39.7678842 -104.9661557
39.7678009 -104.9661179
39.7683723 -104.9657469
39.7686585 -104.9667425
39.7683494 -104.9666227
39.7650239 -104.9655737
39.7674985 -104.9630801
39.7652947 -104.9640592
39.7678698 -104.9651406
39.7665576 -104.9625986
39.7682485 -104.9637795
39.7685526 -104.9638384
39.7691988 -104.963103
39.7663356 -104.9661048
39.7702309 -104.9661428
39.7691006 -104.9644021
39.7675102 -104.9638613
39.767086 -104.9627901
39.766482 -104.9625018
39.7649354 -104.9632494
39.765089 -104.9655947
39.769576 -104.9666927
39.7677159 -104.9663162
39.7649577 -104.9662431
39.7674491 -104.9649458
39.7685764 -104.9644652
39.7651122 -104.9655985
39.769316 -104.9667759
39.7654242 -104.9636461
39.7690374 -104.9649032
39.7675892 -104.9651051
39.7673131 -104.9643061
39.7656351 -104.9641268
39.7662625 -104.9628759
39.7672604 -104.9667643
39.7653755 -104.9661366
39.7659928 -104.9626477
39.7671252 -104.9625605
39.7698389 -104.9665858
39.7684407 -104.9643242
39.7684807 -104.9630507
39.7653634 -104.9628678
39.7675781 -104.9665186
39.7696115 -104.9661152
39.7703877 -104.9645232
39.7654566 -104.9654546
39.7655756 -104.9632268
39.7664622 -104.9645298
39.7666385 -104.9629431
39.7692449 -104.9638121
39.7695033 -104.9667821
39.7649351 -104.9637728
39.769847 -104.966774
39.7655886 -104.9649204
39.769039 -104.9626946
39.766402 -104.9626985
39.7655464 -104.9631595
39.7665757 -104.9653988
39.7663908 -104.9625977
39.7686571 -104.9666778
39.7695756 -104.9643909
39.7655384 -104.962774
39.7654334 -104.9666247
39.7679304 -104.9644984
39.7650503 -104.9666776
39.7661952 -104.9645531
39.76587 -104.9636634
39.7689409 -104.9638078
39.7684592 -104.9638421
39.7696111 -104.9648926
39.7671275 -104.9661767
39.7655622 -104.9625807
39.7676474 -104.9625526
39.7655483 -104.9663371
39.7649296 -104.9662958
39.7649431 -104.963663
39.7649123 -104.965104
39.7675815 -104.9662983
39.7689037 -104.965379
39.7679365 -104.965221
39.7674125 -104.9651027
39.7677716 -104.962582
39.7690568 -104.9661358
39.7685264 -104.9632076
39.7695357 -104.9662837
39.7651541 -104.9640554
39.7659879 -104.9645244
39.7697124 -104.9641722
39.767682 -104.963809
39.7656342 -104.9636468
39.7662738 -104.9661419
39.7660493 -104.9655911
39.7686147 -104.9628633
39.7659553 -104.9639915
39.7675555 -104.9654082
39.7671072 -104.9643772
39.7667803 -104.962608
39.7650481 -104.9643242
39.7676451 -104.9657374
39.76505 -104.9652113
39.7674752 -104.9668136
39.7694888 -104.9643593
39.7705147 -104.9665887
39.7652127 -104.9630627
39.7670521 -104.9667902
39.7677187 -104.966118
39.7678256 -104.9667977
39.7691371 -104.9663564
39.7691526 -104.9629671
39.7676501 -104.9652886
39.7695343 -104.9664538
39.766609 -104.9631557
39.7659662 -104.9644067
39.7672942 -104.9667869
39.7698139 -104.9645262
39.7649166 -104.9666786
39.7665523 -104.9636631
39.7682403 -104.965089
39.7697477 -104.9645409
39.7704253 -104.9664911
39.7689195 -104.9664735
39.7690504 -104.9665083
39.7672815 -104.9645303
39.768658 -104.9650354
39.7650654 -104.9627664
39.7664806 -104.9630781
39.7654359 -104.9629161
39.7661236 -104.9663015
39.7658631 -104.9644114
39.7652307 -104.9640588
39.7702083 -104.9667541
39.7659356 -104.965737
39.767446 -104.9657391
39.7705236 -104.9645025
39.7649443 -104.9666804
39.7673675 -104.9625752
39.7671615 -104.9654593
39.7655252 -104.965737
39.7662681 -104.9625938
39.7677255 -104.9655344
39.768936 -104.9650737
39.7689446 -104.9662549
39.7695999 -104.966132
39.7690602 -104.9665085
39.7666423 -104.9643431
39.7675351 -104.9666067
39.768746 -104.96367
39.7675739 -104.966675
39.7678697 -104.9649087
39.7683786 -104.9663615
39.7661775 -104.9654544
39.7671074 -104.9650771
39.765114 -104.9655846
39.7664592 -104.9640425
39.7683588 -104.9626095
39.7689697 -104.9636699
39.7649643 -104.9668074
39.7694057 -104.9643726
39.7655535 -104.9629246
39.7686674 -104.9641358
39.7679554 -104.9663164
39.7683216 -104.9665318
39.7677417 -104.9656505
39.7679894 -104.9665349
39.764948 -104.9642743
39.7665982 -104.9665225
39.7661984 -104.9666013
39.7670979 -104.9649422
39.7683108 -104.96366
39.769283 -104.9642601
39.7674894 -104.9666064
39.7650306 -104.966159
39.7674578 -104.9627707
39.7685279 -104.9629331
39.7677185 -104.9652876
39.7676529 -104.9636601
39.7694147 -104.9641627
39.7672518 -104.9632056
39.7674472 -104.9663582
39.767251 -104.9641444
39.769036 -104.9630488
39.7690293 -104.96661
39.7677043 -104.9661181
39.765958 -104.9657563
39.7688228 -104.9629853
39.7668506 -104.9636335
39.7698395 -104.96661
39.766576 -104.962866
39.7654214 -104.9629509
39.7660681 -104.9638144
39.7704037 -104.9650575
39.767531 -104.9636422
39.7672875 -104.9636314
39.7685843 -104.9657698
39.7664435 -104.9654562
39.7682557 -104.9641929
39.769588 -104.9649237
39.7670371 -104.9649431
39.7656028 -104.9630375
39.7664668 -104.9667976
39.7689803 -104.964856
39.7691635 -104.9664583
39.7690037 -104.9666973
39.767079 -104.9625967
39.7694708 -104.9641839
39.7658679 -104.9650516
39.7650678 -104.9661624
39.767927 -104.9632047
39.7691855 -104.9632315
39.7660462 -104.963063
39.7652123 -104.96492
39.7677119 -104.9625816
39.7689967 -104.9655629
39.7686129 -104.9667916
39.7679625 -104.9627513
39.7650856 -104.9666073
39.7688492 -104.9655912
39.7654519 -104.9636916
39.768252 -104.9636848
39.7676858 -104.9655398
39.7666257 -104.9645424
39.7652176 -104.9651029
39.7663203 -104.9663249
39.7688492 -104.9643343
39.7661549 -104.9630717
39.7676126 -104.9649963
39.7704691 -104.9649091
39.7690795 -104.9627046
39.7677317 -104.9642349
39.7678545 -104.9632056
39.7661742 -104.963208
39.7654493 -104.9665193
39.7653881 -104.9657443
39.7658761 -104.9665875
39.7662257 -104.9661489
39.7677462 -104.9667714
39.7663944 -104.9638348
39.7666985 -104.9655995
39.7663296 -104.9654319
39.7661412 -104.9638541
39.7704441 -104.9642741
39.7691441 -104.9636491
39.7664374 -104.9663226
39.7664068 -104.9667975
39.7661921 -104.9657353
39.7691323 -104.9652353
39.7652344 -104.9664341
39.770203 -104.9663584
39.7661188 -104.9657578
39.7691186 -104.9629249
39.7677028 -104.9631063
39.7671868 -104.966165
39.7705233 -104.9656596
39.7663946 -104.9667287
39.7686436 -104.9643554
39.7666499 -104.9654716
39.7671955 -104.9665994
39.7655268 -104.965027
39.7695148 -104.9664218
39.7651017 -104.9641848
39.7684603 -104.9644864
39.7672432 -104.9626849
39.7684085 -104.9625898
39.7692604 -104.9665138
39.7687246 -104.9644146
39.7655469 -104.966179
39.7682368 -104.9661001
39.7664859 -104.9662871
39.7685613 -104.9632281
39.7703419 -104.9661441
39.7650861 -104.9641782
39.764952 -104.9653712
39.7661843 -104.9668296
39.7658578 -104.9667987
39.765515 -104.9627664
39.7656323 -104.9632118
39.7684316 -104.9652079
39.7649121 -104.9656843
39.769614 -104.9652078
39.7678273 -104.9627058
39.7648852 -104.9625706
39.767279 -104.9661405
39.7703155 -104.9643718
39.7654371 -104.9651042
39.7682442 -104.9644699
39.7703279 -104.9649122
39.7687858 -104.9648788
39.7688506 -104.9657484
39.769363 -104.9650163
39.7665155 -104.9626403
39.7675752 -104.9666642
39.7698967 -104.966746
39.7691612 -104.9652432
39.7653186 -104.9661336
39.766877 -104.9648614
39.7666738 -104.9645711
39.768505 -104.9643233
39.7684422 -104.9665032
39.7661189 -104.9668255
39.7686382 -104.9636716
39.769614 -104.9652758
39.7666978 -104.9655068
39.7682943 -104.9644887
39.768615 -104.9638387
39.7653344 -104.9652804
39.7649411 -104.9638983
39.7673511 -104.9642789
39.7660921 -104.9666687
39.7685042 -104.9645034
39.7688173 -104.9636696
39.7673824 -104.963902
39.7689232 -104.9630911
39.766355 -104.9627697
39.7654368 -104.9668216
39.7689166 -104.9626626
39.7692478 -104.9661306
39.7674879 -104.9643152
39.76724 -104.9661384
39.7702874 -104.9649131
39.7650282 -104.9644759
39.7658553 -104.9643247
39.7695475 -104.9661113
39.7687142 -104.9664321
39.7682912 -104.9639661
39.7704463 -104.9645059
39.7695298 -104.9651008
39.7665646 -104.9649249
39.7673793 -104.9642157
39.7676889 -104.9657377
39.7667879 -104.9653617
39.7703767 -104.9657154
39.767279 -104.9664933
39.7660581 -104.9645226
39.7651593 -104.9666237
39.7676461 -104.9629864
39.7695606 -104.9652852
39.7661615 -104.9630837
39.767673 -104.962581
39.7663605 -104.965756
39.7702694 -104.9667542
39.7687816 -104.9661417
39.7702382 -104.9644985
39.7675813 -104.96286
39.7690592 -104.9664062
39.7685204 -104.9638096
39.7687352 -104.9662783
39.7650791 -104.9644766
39.7690336 -104.9661176
39.768059 -104.9657331
39.7666215 -104.9668144
39.7685792 -104.9639491
39.7668797 -104.9643746
39.7690179 -104.9628611
39.766005 -104.9628629
39.7677299 -104.9641519
39.7684948 -104.9663146
39.768986 -104.9642955
39.7673113 -104.9640418
39.765552 -104.9661351
39.7686437 -104.9632287
39.7676545 -104.9667826
39.7684404 -104.9664422
39.7686466 -104.9665297
39.7678928 -104.9652308
39.7691292 -104.9650718
39.7680034 -104.9657342
39.7671181 -104.9651396
39.7696696 -104.9667682
39.768283 -104.9632125
39.765017 -104.9629237
39.7677568 -104.9651503
39.7650231 -104.9644612
39.767647 -104.9663192
39.769653 -104.9651636
39.7703461 -104.9650585
39.76735 -104.9627745
39.7649469 -104.9661642
39.7679015 -104.963112
39.7689362 -104.9642958
39.7689938 -104.9665123
39.7652255 -104.965283
39.765601 -104.9663705
39.766602 -104.9657513
39.7662851 -104.9638039
39.7683323 -104.9657469
39.7673769 -104.9629045
39.7688826 -104.9627113
39.7692587 -104.966809
39.7658658 -104.9625945
39.7703561 -104.9644271
39.7694477 -104.9661412
39.7678572 -104.963157
39.7651971 -104.966139
39.7684326 -104.9639924
39.767851 -104.9636351
39.7688424 -104.9653588
39.7649299 -104.9624627
39.7652281 -104.9657437
39.7664037 -104.9666939
39.7654508 -104.9664896
39.7652521 -104.9661573
39.7675789 -104.9636354
39.7679421 -104.9650374
39.7670617 -104.9653897
39.7651395 -104.9632189
39.7703835 -104.964505
39.7658985 -104.9638095
39.7651098 -104.9632477
39.7654577 -104.9636385
39.7679352 -104.9654111
39.7694609 -104.9651234
39.7705128 -104.9666511
39.7686797 -104.9654454
39.7673145 -104.9663123
39.7648485 -104.9657395
39.7704717 -104.9652082
39.7675172 -104.964047
39.766115 -104.9655894
39.7675145 -104.9654514
39.7679871 -104.9627822
39.7685191 -104.9640562
39.7691646 -104.9665199
39.7696086 -104.9662941
39.769751 -104.9650764
39.7680105 -104.9655879
39.7652947 -104.9666347
39.7660356 -104.9630436
39.7661874 -104.9639879
39.7677512 -104.9631117
39.7702389 -104.9663236
39.7656157 -104.9661573
39.7659191 -104.9649252
39.7671919 -104.965601
39.7662329 -104.9630357
39.766466 -104.9626941
39.7689943 -104.9666964
39.7665464 -104.9640426
39.7676635 -104.963113
39.7666852 -104.9631965
39.7683762 -104.9640693
39.7696025 -104.9653653
39.7689628 -104.9664361
39.7660814 -104.9630757
39.7692638 -104.9661732
39.7664299 -104.9638033
39.7696014 -104.9667684
39.7678595 -104.9650687
39.7677941 -104.9644005
39.7679303 -104.9643115
39.7679654 -104.9626572
39.7702302 -104.9664465
39.7662441 -104.9666187
39.767616 -104.9630667
39.7652973 -104.9654422
39.7689267 -104.9645053
39.7677061 -104.9663484
39.7696045 -104.9650634
39.7658624 -104.964261
39.7696351 -104.9641729
39.7654919 -104.9638164
39.7652469 -104.9625576
39.7650175 -104.9644599
39.7677324 -104.9643352
39.7652272 -104.9645073
39.7665028 -104.9657136
39.7678631 -104.9642214
39.7660468 -104.9625778
39.7684214 -104.9644856
39.7673021 -104.9651894
39.7682438 -104.9642822
39.7688349 -104.9664553
39.7704253 -104.9663247
39.7692373 -104.9636711
39.7693019 -104.9649254
39.7674616 -104.9657363
39.7665346 -104.9661069
39.7686378 -104.9630702
39.7677535 -104.9655605
39.767998 -104.9650909
39.7671373 -104.9630646
39.7683564 -104.9637851
39.7689238 -104.9657417
39.7671403 -104.9655386
39.7694868 -104.9666585
39.7662627 -104.9664774
39.7654284 -104.9630655
39.7663016 -104.9627704
39.7650937 -104.9644592
39.7689178 -104.96502
39.7673053 -104.9632066
39.7663521 -104.9642198
39.7670581 -104.9625536
39.7677501 -104.9649124
39.766674 -104.9663753
39.7694936 -104.9666024
39.7690779 -104.9638099
39.7660352 -104.9632385
39.768336 -104.9632117
39.7666313 -104.963214
39.7674512 -104.9639708
39.7648886 -104.9642275
39.7651985 -104.9632468
39.7690538 -104.96367
39.7652164 -104.9654732
39.7688923 -104.9643359
39.7660481 -104.96491
39.7652272 -104.9643567
39.7659645 -104.9625783
39.7666296 -104.9657687
39.7671837 -104.9663113
39.7685361 -104.9662688
39.7692433 -104.9632097
39.7693033 -104.9652587
39.7675899 -104.9629246
39.7666154 -104.9637799
39.7662382 -104.9629732
39.7686194 -104.96381
39.7662543 -104.9657351
39.7702737 -104.9654523
39.7680341 -104.9661348
39.7652932 -104.9657243
39.7676674 -104.9661445
39.7653228 -104.9629445
39.7648786 -104.9663262
39.7703071 -104.9641727
39.7654544 -104.9653759
39.7687905 -104.9639592
39.769889 -104.9668329
39.7692512 -104.9642328
39.7703569 -104.9649124
39.7649066 -104.9655925
39.765528 -104.963649
39.768878 -104.9668338
39.7689808 -104.9648826
39.7689963 -104.9655784
39.7677281 -104.9629852
39.7685432 -104.9629375
39.7672799 -104.9649239
39.7691422 -104.9640521
39.7651463 -104.9649407
39.7673807 -104.9645152
39.767859 -104.9661178
39.7665329 -104.9628657
39.7650863 -104.9641321
39.7704085 -104.9641496
39.767545 -104.9625684
39.7695824 -104.9642502
39.7652262 -104.9661585
39.7687517 -104.9638136
39.7652644 -104.9655592
39.7662472 -104.9625654
39.7688512 -104.9650745
39.767823 -104.9639809
39.765303 -104.9652827
39.7666504 -104.9640469
39.7677552 -104.9640577
39.7690502 -104.9652756
39.7654695 -104.9650403
39.7704831 -104.9667801
39.7703494 -104.966144
39.7695497 -104.9649226
39.770262 -104.9664019
39.7659111 -104.9626418
39.76872 -104.9639597
39.7664485 -104.9663221
39.7661511 -104.9626995
39.7692323 -104.9655812
39.7692575 -104.9651284
39.7668677 -104.9639841
39.7673108 -104.9625776
39.7686859 -104.965103
39.7673838 -104.9656131
39.7696446 -104.9643121
39.7674593 -104.9653798
39.7697358 -104.9667295
39.7676726 -104.9628987
39.7704141 -104.9665089
39.7655337 -104.962696
39.7670579 -104.9645476
39.7679298 -104.965614
39.7653583 -104.9668198
39.7678636 -104.9652836
39.7696729 -104.9662557
39.768335 -104.9667568
39.769609 -104.9643912
39.7672429 -104.9628583
39.7684158 -104.9664419
39.7660341 -104.9626278
39.765365 -104.9666531
39.768536 -104.9667384
39.7691112 -104.9630516
39.7703204 -104.966119
39.76519 -104.9668208
39.7664769 -104.9649241
39.7672432 -104.9651954
39.7705341 -104.9648959
39.7687073 -104.9639828
39.7702694 -104.9667138
39.7679501 -104.9625824
39.7704576 -104.9661462
39.768657 -104.9638448
39.7665341 -104.9667561
39.7689244 -104.9661809
39.7649295 -104.9663271
39.7674538 -104.9638077
39.7704253 -104.9664633
39.7687123 -104.9645478
39.7678697 -104.9655855
39.7676051 -104.9655877
39.7692202 -104.9653894
39.7671765 -104.9642071
39.7662638 -104.9662545
39.766102 -104.9657372
39.7673126 -104.9645026
39.7682883 -104.9640062
39.7674729 -104.9636668
39.7674521 -104.9656142
39.7662508 -104.9657352
39.7679215 -104.9664606
39.7648953 -104.9667836
39.7703504 -104.9664275
39.7668799 -104.9645688
39.7682592 -104.9654758
39.7671874 -104.9643463
39.7682486 -104.963033
39.7705071 -104.966491
39.7679571 -104.9661337
39.7673456 -104.9638304
39.7704786 -104.9663293
39.7667296 -104.9632024
39.7676042 -104.962773
39.7673043 -104.9643173
39.7659274 -104.964549
39.7665423 -104.9656379
39.7673432 -104.9640428
39.7653378 -104.9654967
39.767237 -104.9663409
39.7689795 -104.9655865
39.7654828 -104.9626943
39.7688758 -104.9641395
39.7659782 -104.9626281
39.7687884 -104.9661436
39.7663169 -104.9630442
39.765563 -104.9636262
39.7650426 -104.9625853
39.7658761 -104.966793
39.7662597 -104.9666189
39.768751 -104.9666128
39.7653234 -104.9636283
39.765353 -104.9649301
39.7662952 -104.9625905
39.7666848 -104.9656186
39.7698154 -104.964336
39.7690372 -104.966288
39.7696675 -104.9650279
39.768712 -104.9655775
39.7671714 -104.9630127
39.7691768 -104.9661565
39.766761 -104.9629976
39.7676656 -104.9627741
39.7695324 -104.9667824
39.7649357 -104.9655686
39.7686499 -104.9657484
39.7664602 -104.9636346
39.7649853 -104.966447
39.7652994 -104.9668204
39.7672414 -104.9625815
39.7666062 -104.9663
39.7651117 -104.9657222
39.7691867 -104.9652438
39.7689313 -104.9655853
39.7661742 -104.9653832
39.7648823 -104.9643053
39.7679015 -104.9629332
39.7661459 -104.9630627
39.7677519 -104.9632056
39.7674878 -104.9636668
39.7650156 -104.9665085
39.7661701 -104.9628849
39.7663467 -104.9649085
39.7683364 -104.9630604
39.7683249 -104.9662654
39.7705185 -104.9664502
39.7689988 -104.9652756
39.766326 -104.9637787
39.7650069 -104.9638435
39.7672341 -104.9636403
39.7689009 -104.965379
39.7685243 -104.9630516
39.7673042 -104.9641444
39.7667731 -104.962777
39.7667745 -104.9644056
39.7687184 -104.9645074
39.7648795 -104.965567
39.7652031 -104.9665112
39.7678224 -104.9645342
39.7679833 -104.9655794
39.7689881 -104.9645693
39.7683324 -104.9653809
39.7670615 -104.9654225
39.7677133 -104.9667673
39.7659395 -104.9655906
39.7665359 -104.9632008
39.7667798 -104.9625491
39.7690536 -104.9651025
39.7663064 -104.9655863
39.7680434 -104.965587
39.7693793 -104.9667744
39.76824 -104.9656189
39.7666703 -104.9657512
39.7697349 -104.9649108
39.768998 -104.9636424
39.767128 -104.9630426
39.7704921 -104.9664342
39.7687915 -104.9655899
39.7683331 -104.9629935
39.7656318 -104.9628522
39.7679022 -104.9641616
39.7677222 -104.962552
39.7692628 -104.9662312
39.7660195 -104.9626476
39.7656179 -104.96628
39.7685833 -104.9668095
39.7661234 -104.964327
39.7691357 -104.9651737
39.7690505 -104.9665109
39.7678898 -104.9663163
39.7660983 -104.9653905
39.7686009 -104.9645493
39.7676859 -104.9655611
39.7703514 -104.9644271
39.769084 -104.9636711
39.7689699 -104.9666972
39.7689924 -104.9664202
39.7689534 -104.9666779
39.7689262 -104.9643806
39.7658552 -104.9643057
39.76657 -104.9663651
39.7690529 -104.9652047
39.7692634 -104.9654736
39.7696656 -104.9644843
39.7672418 -104.9643445
39.7659731 -104.9665953
39.7660077 -104.9626516
39.7650162 -104.9626122
39.7703933 -104.9649139
39.7653532 -104.9650562
39.7653646 -104.9666159
39.7686336 -104.9655047
39.7658605 -104.9665393
39.767047 -104.9638824
39.7674475 -104.9663805
39.7653428 -104.9632467
39.767756 -104.9652468
39.769004 -104.9667091
39.7704492 -104.964368
39.7671773 -104.9650798
39.7664586 -104.9628658
39.7688887 -104.9652788
39.7678742 -104.9664861
39.7697269 -104.9662554
39.7659438 -104.9654608
39.7692971 -104.9645384
39.7702708 -104.9662849
39.7665697 -104.9663143
39.7661642 -104.9637726
39.767896 -104.9667983
39.7689525 -104.9666087
39.7686434 -104.964549
39.7672467 -104.9657391
39.7692211 -104.9640716
39.7670606 -104.9630421
39.7689325 -104.9661435
39.7658892 -104.9649238
39.7672366 -104.9666822
39.7664877 -104.964029
39.7679422 -104.9638885
39.7683524 -104.9656073
39.7674469 -104.9661614
39.7661912 -104.9662444
39.7687511 -104.9666501
39.7650987 -104.9668212
39.7677292 -104.9652563
39.7655236 -104.9631594
39.7691964 -104.9649161
39.7655343 -104.9662446
39.7685447 -104.9642987
39.7649568 -104.966821
39.7671963 -104.9668442
39.7674549 -104.9631167
39.7648967 -104.9644961
39.7666093 -104.9630558
39.7688901 -104.9640575
39.7667801 -104.962568
39.7667189 -104.9653071
39.7665337 -104.9666084
39.7653402 -104.9630406
39.7687193 -104.9655986
39.7649164 -104.9627733
39.767925 -104.9651423
39.7695297 -104.9651238
39.7658656 -104.9625735
39.7659272 -104.9630279
39.7651153 -104.9651171
39.7694046 -104.9667587
39.7661938 -104.9662815
39.7652345 -104.966473
39.7661461 -104.9627039
39.7656198 -104.9626069
39.7686134 -104.964939
39.7697383 -104.9665842
39.7667356 -104.9637751
39.7678253 -104.9642318
39.7665716 -104.9642273
39.7683236 -104.9642811
39.7674521 -104.9651071
39.7684381 -104.9650957
39.7664563 -104.962699
39.7654259 -104.9638158
39.7649352 -104.9632223
39.7652694 -104.9663316
39.7665054 -104.9655608
39.768904 -104.965453
39.7655757 -104.9632118
39.7690643 -104.9652045
39.7671374 -104.9632357
39.7691074 -104.9632176
39.7680412 -104.9628624
39.7679072 -104.965378
39.7667464 -104.9653067
39.7689514 -104.9652061
39.7665396 -104.9627743
39.7654284 -104.9661354
39.7688116 -104.9638138
39.7670863 -104.9650807
39.7653234 -104.9626951
39.769124 -104.9651017
39.7674867 -104.9629158
39.768396 -104.9628617
39.767374 -104.9636332
39.7679895 -104.9663787
39.7683498 -104.9644867
39.7701792 -104.9663304
39.7672807 -104.9631136
39.7703044 -104.9643104
39.7702027 -104.9668265
39.7701511 -104.9643852
39.7674189 -104.9641431
39.7686127 -104.96365
39.7678598 -104.9637978
39.7697642 -104.9666999
39.76619 -104.9655956
39.7695306 -104.9663022
39.7676661 -104.9663151
39.7687122 -104.9638016
39.765358 -104.966765
39.7695016 -104.9652614
39.7682592 -104.9653557
39.7695606 -104.9654736
39.7692471 -104.9663557
39.7673506 -104.9629045
39.7649803 -104.9650828
39.7691226 -104.9662931
39.7659391 -104.9625979
39.7697375 -104.9663588
39.7672455 -104.9650767
39.7650247 -104.9664481
39.7662963 -104.9657649
39.7662577 -104.965605
39.7694248 -104.9645316
39.7692846 -104.9643314
39.7677963 -104.9641386
39.7648748 -104.9641935
39.7651149 -104.9625851
39.7672422 -104.9661656
39.769528 -104.9655285
39.7655606 -104.9636981
39.7649054 -104.9625826
39.7653852 -104.9641591
39.7697479 -104.9645168
39.7693638 -104.9652101
39.7676972 -104.9632118
39.7664826 -104.9636351
39.7701378 -104.9666676
39.7705258 -104.9657507
39.7661782 -104.9649099
39.7649978 -104.9664468
39.7664266 -104.965755
39.7683693 -104.9630358
39.7648836 -104.9662958
39.7671268 -104.9641268
39.7688576 -104.9644031
39.7685502 -104.9630715
39.7651879 -104.9636339
39.7652179 -104.9655758
39.7695121 -104.9661359
39.7659831 -104.9626381
39.7651602 -104.9653764
39.7683042 -104.9652948
39.7670371 -104.9627405
39.7658612 -104.9630562
39.768246 -104.965089
39.7683662 -104.9632283
39.7674194 -104.9663568
39.7665758 -104.9654698
39.7694682 -104.9642133
39.7678659 -104.9657507
39.7689623 -104.9645214
39.7689596 -104.9632262
39.7648506 -104.9661613
39.7651437 -104.963686
39.7649382 -104.9657432
39.7684417 -104.9664795
39.7679909 -104.962706
39.7649674 -104.9665972
39.7672516 -104.9625731
39.7683409 -104.9650687
39.7668506 -104.9625475
39.7679977 -104.9632054
39.7692057 -104.9657631
39.7688584 -104.9661427
39.7704041 -104.9661439
39.7660616 -104.9668102
39.7678575 -104.9639799
39.7652862 -104.9666986
39.7698035 -104.9650539
39.7659272 -104.964525
39.7665919 -104.9640494
39.7677068 -104.9665955
39.7655807 -104.9668103
39.7692018 -104.9656033
39.7665545 -104.9657523
39.767937 -104.9657346
39.770276 -104.9645183
39.7686567 -104.9666071
39.767536 -104.9655255
39.7661893 -104.9657353
39.7650385 -104.96308
39.767445 -104.9653812
39.7703843 -104.9643645
39.7677539 -104.9636342
39.7673903 -104.9654521
39.7684734 -104.9645031
39.7689879 -104.9655864
39.7662595 -104.9666456
39.7683762 -104.9652865
39.7668608 -104.9645691
39.7653774 -104.962779
39.7684217 -104.9645053
39.7679825 -104.9663079
39.7649155 -104.9627033
39.7697235 -104.9652044
39.7689855 -104.9662535
39.7688154 -104.9626827
39.7678488 -104.9649056
39.7670449 -104.9664018
39.7684811 -104.9636744
39.7670654 -104.9666317
39.7678931 -104.9667482
39.7679734 -104.9662851
39.7696654 -104.9645107
39.7673427 -104.9664943
39.7649685 -104.9655671
39.7652224 -104.9627705
39.7684404 -104.9663617
39.7676944 -104.963085
39.7667029 -104.9631278
39.7654441 -104.9657202
39.7687166 -104.9657427
39.7660038 -104.96559
39.7666484 -104.9653762
39.7651183 -104.9629393
39.7686537 -104.966195
39.7667054 -104.9630111
39.7672517 -104.9631139
39.7691843 -104.9644797
39.7662305 -104.9655567
39.7661176 -104.9645512
39.7654505 -104.9629166
39.7675979 -104.9643508
39.766302 -104.9666078
39.7694521 -104.9642109
39.765378 -104.9626957
39.7661811 -104.9643545
39.7664623 -104.9667681
39.7696608 -104.964892
39.7662428 -104.9636331
39.7661018 -104.9639743
39.764888 -104.96682
39.7674525 -104.9638389
39.7702817 -104.9662865
39.7673902 -104.9626943
39.7689136 -104.9666108
39.7684799 -104.9661377
39.7693233 -104.9665149
39.7658761 -104.9665954
39.7685626 -104.966186
39.7686226 -104.9632094
39.768523 -104.9627746
39.7693598 -104.9663928
39.7676511 -104.9638372
39.7667292 -104.9636352
39.7662532 -104.9637752
39.7677314 -104.9657568
39.7661351 -104.9630576
39.7677741 -104.9641511
39.7672419 -104.9643054
39.7687402 -104.9655715
39.7683451 -104.9638212
39.7668468 -104.9626785
39.7686577 -104.9649466
39.7652377 -104.9667843
39.7650078 -104.9630373
39.7648872 -104.96396
39.7663068 -104.96491
39.7691544 -104.9631117
39.7650075 -104.9657246
39.7694595 -104.9643701
39.7673805 -104.9661605
39.7689795 -104.966141
39.7672398 -104.9661597
39.7662554 -104.9645199
39.7661942 -104.9643543
39.7679657 -104.965285
39.7671073 -104.9643583
39.770476 -104.9666492
39.7659711 -104.9632367
39.7664714 -104.9661282
39.7677134 -104.966316
39.7666698 -104.9653735
39.7673145 -104.9663251
39.766075 -104.9638543
39.7672835 -104.9632122
39.770214 -104.9664826
39.7661574 -104.9630754
39.7650655 -104.9626951
39.7680731 -104.9665232
39.767255 -104.9667888
39.7659489 -104.9636642
39.7662595 -104.9657567
39.767531 -104.9636669
39.7691113 -104.9652767
39.7699319 -104.9667467
39.7672248 -104.9641369
39.7658913 -104.9644123
39.7672441 -104.965223
39.7692634 -104.96632
39.767309 -104.9667883
39.7693936 -104.9644973
39.764885 -104.9661588
39.7656343 -104.9645735
39.7658964 -104.9654433
39.7652257 -104.9663078
39.7648404 -104.9627809
